COD_MARCA,MARCA,COD_PROD,PRODUCTO,CANAL,CIUDAD,DISTRITO,FECHA_FACT,FAMILIA,NRO_FACT,MALL,CANTIDAD,RETAILER,PRECIO_UNIT,COD_CLIENTE
448,SONY,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,IQUITOS,IQUITOS,18/02/2018,ELECTRONICA,31610903,SIN MALL,1,FALABELLA,1768.82,105757
448,SONY,337,AUDIO HOME SYS.,HIPERMERCADO,TRUJILLO,TRUJILLO,13/01/2019,ELECTRONICA,32234053,REAL PLAZA TRUJILLO,2,PLAZA VEA,974,105372
417,LG,346,REFRIGERADORES,ESPECIALISTA,CUSCO,CUSCO,13/01/2019,LINEA BLANCA,31960278,SIN MALL,1,TIENDAS EFE,1800.83,106519
384,OSTER,364,PLANCHAS,ESPECIALISTA,HUANUCO,TINGOMARIA,18/02/2018,PEDS,32074336,SIN MALL,1,CURACAO,116.82,106240
432,LENOVO,355,LAPTOPS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,14/01/2018,COMPUTO,32151669,SIN MALL,1,OECHSLE,1399.06,106929
391,BLACKLINE,348,COCINAS,HIPERMERCADO,ANCASH,CHIMBOTE,17/02/2019,LINEA BLANCA,32376655,SIN MALL,1,PLAZA VEA,99.9,105710
383,IMACO,369,CAFETERAS,HIPERMERCADO,CALLAO,CALLAO,3/02/2019,PEDS,32325497,SIN MALL,2,PLAZA VEA,41.98,106286
419,SAMSUNG,336,TV,HIPERMERCADO,TACNA,TACNA,14/01/2018,ELECTRONICA,32226472,SIN MALL,2,PLAZA VEA,1399,106862
415,COLDEX,348,COCINAS,ESPECIALISTA,TRUJILLO,TRUJILLO,3/02/2019,LINEA BLANCA,32038485,SIN MALL,1,TIENDAS EFE,882.59,106461
417,LG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SANTA ANITA,4/02/2018,LINEA BLANCA,31797311,MALL AVENTURA SANTA ANITA,1,RIPLEY,1349,105023
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,BARRANCO,13/01/2019,ELECTRONICA,32232833,SIN MALL,0,PLAZA VEA,0,105533
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,VILLA EL SALVADOR,13/01/2019,ELECTRONICA,32473148,SIN MALL,1,ESTILOS,1499,106308
416,INDURAMA,346,REFRIGERADORES,ESPECIALISTA,LA LIBERTAD,HUAMACHUCO,27/01/2019,LINEA BLANCA,31890030,SIN MALL,1,MARCIMEX,1599.01,106022
417,LG,336,TV,ESPECIALISTA,TUMBES,AGUAS VERDES,20/01/2019,ELECTRONICA,31975139,SIN MALL,2,CURACAO,1300.91,105797
417,LG,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,JUNIN,HUANCAYO,28/01/2018,ELECTRONICA,31781052,REAL PLAZA HUANCAYO,3,RIPLEY,493.51,106589
430,ASUS,355,LAPTOPS,ESPECIALISTA,LAMBAYEQUE,CHICLAYO,20/01/2019,COMPUTO,31122584,SIN MALL,1,CARSA,1699,106365
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,11/02/2018,PEDS,31811836,MEGA PLAZA INDEPENDENCIA,1,RIPLEY,399.01,105795
387,PRACTIKA,372,HERVIDORES,HIPERMERCADO,ICA,PISCO,3/02/2019,PEDS,32321633,SIN MALL,4,PLAZA VEA,39.95,105918
387,PRACTIKA,348,COCINAS,TIENDA DEPARTAMENTAL,NORTE CHICO,HUACHO,3/02/2019,LINEA BLANCA,32485996,SIN MALL,1,ESTILOS,99.9,107000
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,28/01/2018,COMPUTO,31553888,MEGA PLAZA INDEPENDENCIA,1,FALABELLA,2975,106827
419,SAMSUNG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,6/01/2019,LINEA BLANCA,27879235,JOCKEY PLAZA,1,PARIS S.A,1399,105272
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,LIMA METROPOLITANA,PUENTE PIEDRA,4/02/2018,ELECTRONICA,32463206,SIN MALL,1,GALLO MAS GALLO,706.82,105756
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,3/02/2019,ELECTRONICA,31801271,JOCKEY PLAZA,1,RIPLEY,1799.95,106440
392,BOSCH,364,PLANCHAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,20/01/2019,PEDS,31774224,MALL AVENTURA PLAZA AREQUIPA,1,RIPLEY,149,105169
415,COLDEX,348,COCINAS,ESPECIALISTA,NORTE CHICO,HUACHO,21/01/2018,LINEA BLANCA,31884362,SIN MALL,1,MARCIMEX,1299,106024
384,OSTER,369,CAFETERAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CHORRILLOS,20/01/2019,PEDS,31769650,PLAZA LIMA SUR,1,RIPLEY,499,106732
384,OSTER,364,PLANCHAS,ESPECIALISTA,LIMA METROPOLITANA,COMAS,10/02/2019,PEDS,31139056,SIN MALL,1,CARSA,59,105065
419,SAMSUNG,349,MICROONDAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,MIRAFLORES,10/02/2019,LINEA BLANCA,31605277,SIN MALL,1,FALABELLA,529.01,106584
389,THOMAS,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,LA MOLINA,6/01/2019,PEDS,32207967,MOLINA PLAZA,1,PLAZA VEA,129,106083
384,OSTER,361,LICUADORAS,HIPERMERCADO,PIURA,SULLANA,27/01/2019,PEDS,31378593,SIN MALL,1,TOTTUS,139.9,106161
417,LG,336,TV,ESPECIALISTA,CUSCO,CUSCO,20/01/2019,ELECTRONICA,31988118,SIN MALL,8,TIENDAS EFE,1586.46,105495
452,JVC,336,TV,HIPERMERCADO,AREQUIPA,AREQUIPA,13/01/2019,ELECTRONICA,31331722,MALL AVENTURA PLAZA AREQUIPA,4,TOTTUS,749,106754
419,SAMSUNG,349,MICROONDAS,TIENDA DEPARTAMENTAL,JUNIN,HUANCAYO,20/01/2019,LINEA BLANCA,32160115,REAL PLAZA HUANCAYO,1,OECHSLE,249,105268
417,LG,346,REFRIGERADORES,ESPECIALISTA,PIURA,TALARA,13/01/2019,LINEA BLANCA,31946685,SIN MALL,1,CURACAO,1817.93,106416
419,SAMSUNG,347,LAVADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN MIGUEL,10/02/2019,LINEA BLANCA,31817951,PLAZA SAN MIGUEL,1,RIPLEY,2699,105673
384,OSTER,364,PLANCHAS,HIPERMERCADO,NORTE CHICO,HUACHO,11/02/2018,PEDS,32332561,PLAZA DEL SOL HUACHO,2,PLAZA VEA,122.07,106686
419,SAMSUNG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,6/01/2019,LINEA BLANCA,31512009,REAL PLAZA SALAVERRY,1,FALABELLA,1499,106014
418,MABE,348,COCINAS,ESPECIALISTA,PIURA,MANCORA,3/02/2019,LINEA BLANCA,32464415,SIN MALL,2,GALLO MAS GALLO,824.82,106572
435,HYUNDAI,336,TV,ESPECIALISTA,APURIMAC,ANDAHUAYLAS,4/02/2018,ELECTRONICA,32029335,SIN MALL,2,CURACAO,678.03,105139
389,THOMAS,364,PLANCHAS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,10/02/2019,PEDS,31603801,SIN MALL,1,FALABELLA,103.05,105896
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,SAN MARTIN,TARAPOTO,4/02/2018,LINEA BLANCA,31131106,SIN MALL,1,CARSA,1124,106078
383,IMACO,372,HERVIDORES,ESPECIALISTA,LIMA METROPOLITANA,CHORRILLOS,14/01/2018,PEDS,31939008,SIN MALL,1,CURACAO,59.01,106648
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,CUSCO,CUSCO,28/01/2018,ELECTRONICA,32162356,REAL PLAZA CUSCO,0,OECHSLE,0,106058
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,CHORRILLOS,21/01/2018,LINEA BLANCA,31966898,SIN MALL,0,CURACAO,0,105876
417,LG,336,TV,ESPECIALISTA,LIMA METROPOLITANA,VILLA EL SALVADOR,3/02/2019,ELECTRONICA,32035574,SIN MALL,1,CURACAO,1358.9,106076
415,COLDEX,348,COCINAS,HIPERMERCADO,LA LIBERTAD,PACASMAYO,17/02/2019,LINEA BLANCA,31445563,SIN MALL,1,TOTTUS,799,105386
383,IMACO,372,HERVIDORES,TIENDA DEPARTAMENTAL,PIURA,PIURA,18/02/2018,PEDS,32178940,SIN MALL,1,OECHSLE,101.5,106055
383,IMACO,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,RIMAC,6/01/2019,PEDS,32213382,SIN MALL,2,PLAZA VEA,79.9,105261
386,PHILIPS,364,PLANCHAS,HIPERMERCADO,JUNIN,HUANCAYO,28/01/2018,PEDS,32276565,SIN MALL,2,PLAZA VEA,89.9,105325
389,THOMAS,361,LICUADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,7/01/2018,PEDS,31499283,MALL DEL SUR,1,FALABELLA,199,105267
384,OSTER,364,PLANCHAS,ESPECIALISTA,TUMBES,TUMBES,27/01/2019,PEDS,32009390,SIN MALL,2,TIENDAS EFE,139.01,105116
417,LG,337,AUDIO HOME SYS.,HIPERMERCADO,AREQUIPA,AREQUIPA,13/01/2019,ELECTRONICA,31332869,SIN MALL,1,TOTTUS,279,107000
419,SAMSUNG,336,TV,ESPECIALISTA,AYACUCHO,AYACUCHO,13/01/2019,ELECTRONICA,31672530,SIN MALL,2,ELEKTRA,799,106288
384,OSTER,361,LICUADORAS,ESPECIALISTA,MOQUEGUA,ILO,11/02/2018,PEDS,32053357,SIN MALL,1,TIENDAS EFE,154.48,106619
383,IMACO,364,PLANCHAS,HIPERMERCADO,PIURA,SULLANA,14/01/2018,PEDS,31321610,SIN MALL,2,TOTTUS,49.9,106268
396,TAURUS,364,PLANCHAS,TIENDA DEPARTAMENTAL,ANCASH,CHIMBOTE,21/01/2018,PEDS,31763666,MEGA PLAZA CHIMBOTE,1,RIPLEY,44.37,105894
418,MABE,346,REFRIGERADORES,ESPECIALISTA,MOYOBAMBA,MOYOBAMBA,17/02/2019,LINEA BLANCA,31145627,SIN MALL,3,CARSA,676.18,106072
412,DAEWOO,347,LAVADORAS,HIPERMERCADO,TRUJILLO,TRUJILLO,6/01/2019,LINEA BLANCA,31309178,SIN MALL,0,TOTTUS,0,106340
416,INDURAMA,346,REFRIGERADORES,HIPERMERCADO,JUNIN,HUANCAYO,4/02/2018,LINEA BLANCA,32302626,SIN MALL,1,PLAZA VEA,1199,106564
384,OSTER,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,LA MOLINA,14/01/2018,PEDS,32222233,MOLINA PLAZA,3,PLAZA VEA,162.73,105199
383,IMACO,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,11/02/2018,PEDS,32331473,SIN MALL,1,PLAZA VEA,58.78,106866
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,ICA,NAZCA,14/01/2018,LINEA BLANCA,31945586,SIN MALL,1,TIENDAS EFE,999,105093
385,PANASONIC,337,AUDIO HOME SYS.,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,3/02/2019,ELECTRONICA,32317221,SIN MALL,2,PLAZA VEA,899,106199
444,EPSON,360,MULTIFUNCIONAL,HIPERMERCADO,LIMA METROPOLITANA,SURCO,6/01/2019,COMPUTO,32206192,SIN MALL,2,PLAZA VEA,949,106372
417,LG,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,11/02/2018,LINEA BLANCA,31137321,SIN MALL,1,CARSA,1796.8,106983
387,PRACTIKA,361,LICUADORAS,HIPERMERCADO,TRUJILLO,TRUJILLO,17/02/2019,PEDS,32366746,REAL PLAZA TRUJILLO,6,PLAZA VEA,119.9,105311
448,SONY,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,SUR CHICO,CAÑETE,6/01/2019,ELECTRONICA,31666679,SIN MALL,1,ELEKTRA,119,106289
416,INDURAMA,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,ATE,20/01/2019,LINEA BLANCA,31986199,SIN MALL,1,TIENDAS EFE,660.6,106921
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,TUMBES,TUMBES,11/02/2018,ELECTRONICA,31136193,SIN MALL,1,CARSA,684.23,106087
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,TRUJILLO,TRUJILLO,28/01/2018,LINEA BLANCA,31888844,SIN MALL,1,MARCIMEX,899.01,106210
419,SAMSUNG,349,MICROONDAS,HIPERMERCADO,NORTE CHICO,HUACHO,4/02/2018,LINEA BLANCA,31388177,SIN MALL,1,TOTTUS,369,105249
415,COLDEX,348,COCINAS,ESPECIALISTA,JUNIN,HUANCAYO,18/02/2018,LINEA BLANCA,32437948,SIN MALL,1,GALLO MAS GALLO,1532.82,105311
384,OSTER,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,COMAS,14/01/2018,PEDS,32223176,REAL PLAZA COMAS,1,PLAZA VEA,179.9,105931
417,LG,337,AUDIO HOME SYS.,HIPERMERCADO,PUNO,PUNO,20/01/2019,ELECTRONICA,32266779,SIN MALL,1,PLAZA VEA,1099,105941
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,NORTE CHICO,BARRANCA,21/01/2018,LINEA BLANCA,31963398,SIN MALL,3,CURACAO,969.03,106209
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,6/01/2019,COMPUTO,32467414,CC PARQUE LAMBRANI,2,ESTILOS,1599,106882
431,HP,355,LAPTOPS,ESPECIALISTA,UCAYALI,PUCALLPA,20/01/2019,COMPUTO,31098243,SIN MALL,1,CREDIVARGAS,2815,106328
383,IMACO,372,HERVIDORES,TIENDA DEPARTAMENTAL,PIURA,PIURA,21/01/2018,PEDS,31763067,SIN MALL,10,RIPLEY,23.95,105708
419,SAMSUNG,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,UCAYALI,PUCALLPA,4/02/2018,ELECTRONICA,32027312,SIN MALL,1,TIENDAS EFE,270.22,106884
904,SOLE,348,COCINAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,10/02/2019,LINEA BLANCA,31602287,PLAZA NORTE,1,FALABELLA,987,106229
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,UCAYALI,PUCALLPA,6/01/2019,PEDS,31741614,REAL PLAZA PUCALLPA,2,RIPLEY,229,105201
417,LG,346,REFRIGERADORES,ESPECIALISTA,HUANUCO,HUANUCO,10/02/2019,LINEA BLANCA,32067180,SIN MALL,4,TIENDAS EFE,1296.81,105185
904,SOLE,350,COCINAS EMPOTRABLES,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,27/01/2019,LINEA BLANCA,31789688,SIN MALL,1,RIPLEY,575.68,106259
419,SAMSUNG,336,TV,HIPERMERCADO,AREQUIPA,AREQUIPA,7/01/2018,ELECTRONICA,31164121,AREQUIPA CENTER,1,METRO,999,105025
419,SAMSUNG,346,REFRIGERADORES,HIPERMERCADO,AREQUIPA,AREQUIPA,21/01/2018,LINEA BLANCA,31343276,MALL AVENTURA PLAZA AREQUIPA,1,TOTTUS,2499,106955
384,OSTER,361,LICUADORAS,ESPECIALISTA,LA LIBERTAD,PACASMAYO,6/01/2019,PEDS,31878426,SIN MALL,1,MARCIMEX,149,106984
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,28/01/2018,COMPUTO,31557759,SIN MALL,1,FALABELLA,1498.99,106111
417,LG,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,14/01/2018,LINEA BLANCA,31945132,SIN MALL,2,TIENDAS EFE,898.97,105430
420,WHIRLPOOL,342,CAMPANAS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,28/01/2018,LINEA BLANCA,31556812,SIN MALL,1,FALABELLA,799,105175
392,BOSCH,348,COCINAS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,18/02/2018,LINEA BLANCA,31246668,SIN MALL,1,METRO,1649,105991
415,COLDEX,352,CONGELADORES,TIENDA DEPARTAMENTAL,ICA,ICA,21/01/2018,LINEA BLANCA,32474788,SIN MALL,1,ESTILOS,1784.15,106392
383,IMACO,372,HERVIDORES,HIPERMERCADO,CUSCO,CUSCO,14/01/2018,PEDS,32227632,REAL PLAZA CUSCO,3,PLAZA VEA,54.9,105491
417,LG,336,TV,TIENDA DEPARTAMENTAL,UCAYALI,PUCALLPA,4/02/2018,ELECTRONICA,31799700,REAL PLAZA PUCALLPA,1,RIPLEY,8999.95,105963
384,OSTER,364,PLANCHAS,ESPECIALISTA,PIURA,SULLANA,17/02/2019,PEDS,31145249,SIN MALL,1,CARSA,98.68,106346
430,ASUS,355,LAPTOPS,ESPECIALISTA,NORTE CHICO,HUARAL,21/01/2018,COMPUTO,31121699,SIN MALL,1,CARSA,1521.47,105424
888,HAIER,336,TV,ESPECIALISTA,SAN MARTIN,TARAPOTO,17/02/2019,ELECTRONICA,31145495,SIN MALL,1,CARSA,828.34,105439
431,HP,360,MULTIFUNCIONAL,HIPERMERCADO,LIMA METROPOLITANA,JESUS MARIA,28/01/2018,COMPUTO,31205559,SIN MALL,1,METRO,649,106726
419,SAMSUNG,336,TV,HIPERMERCADO,PUNO,JULIACA,4/02/2018,ELECTRONICA,32305924,REAL PLAZA JULIACA,1,PLAZA VEA,899,105933
419,SAMSUNG,349,MICROONDAS,HIPERMERCADO,CAJAMARCA,JAEN,17/02/2019,LINEA BLANCA,32379280,SIN MALL,2,PLAZA VEA,299,105636
384,OSTER,361,LICUADORAS,ESPECIALISTA,IQUITOS,IQUITOS,6/01/2019,PEDS,31664856,SIN MALL,3,ELEKTRA,178.99,106017
417,LG,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,JUNIN,HUANCAYO,18/02/2018,ELECTRONICA,32437965,SIN MALL,1,GALLO MAS GALLO,293.82,106430
383,IMACO,361,LICUADORAS,ESPECIALISTA,AYACUCHO,AYACUCHO,27/01/2019,PEDS,32009065,SIN MALL,1,CURACAO,108.98,105535
413,ELECTROLUX,377,ASPIRADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN BORJA,6/01/2019,PEDS,32213740,LA RAMBLA SAN BORJA,1,PLAZA VEA,299,105677
386,PHILIPS,344,AFEITADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,7/01/2018,CUIDADO PERSONAL,31730608,PLAZA NORTE,1,RIPLEY,199,106215
390,WURDEN,377,ASPIRADORAS,TIENDA DEPARTAMENTAL,CAJAMARCA,CAJAMARCA,11/02/2018,PEDS,31589605,EL QUINDE CAJAMARCA,1,FALABELLA,139,106543
432,LENOVO,357,PC,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,10/02/2019,COMPUTO,32176665,SIN MALL,1,OECHSLE,2399,105808
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,SAN MIGUEL,13/01/2019,ELECTRONICA,31324146,OPEN PLAZA SAN MIGUEL,-1,TOTTUS,1499,106533
389,THOMAS,361,LICUADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,18/02/2018,PEDS,27897622,PLAZA NORTE,3,PARIS S.A,291.5,105035
417,LG,336,TV,ESPECIALISTA,AYACUCHO,AYACUCHO,7/01/2018,ELECTRONICA,31912727,SIN MALL,1,CURACAO,2456.05,105075
1096,KIOTO,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,27/01/2019,ELECTRONICA,27887318,MALL DEL SUR,3,PARIS S.A,799,105797
431,HP,355,LAPTOPS,ESPECIALISTA,LIMA METROPOLITANA,ATE,27/01/2019,COMPUTO,32461239,SIN MALL,1,GALLO MAS GALLO,1709.82,106658
419,SAMSUNG,346,REFRIGERADORES,HIPERMERCADO,LAMBAYEQUE,CHICLAYO,6/01/2019,LINEA BLANCA,31306034,OPEN PLAZA CHICLAYO,5,TOTTUS,1199,105162
389,THOMAS,364,PLANCHAS,HIPERMERCADO,ANCASH,CHIMBOTE,3/02/2019,PEDS,31401678,MEGA PLAZA CHIMBOTE,1,TOTTUS,119,105064
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,PASCO,CERRO DE PASCO,14/01/2018,LINEA BLANCA,31943543,SIN MALL,1,TIENDAS EFE,1293.63,105480
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,VILLA MARIA DEL TRIUNFO,20/01/2019,ELECTRONICA,32271726,SIN MALL,3,PLAZA VEA,1099,106018
417,LG,347,LAVADORAS,ESPECIALISTA,MOQUEGUA,ILO,6/01/2019,LINEA BLANCA,31666940,SIN MALL,2,ELEKTRA,1599,105918
448,SONY,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SANTA ANITA,6/01/2019,ELECTRONICA,31505484,MALL AVENTURA SANTA ANITA,2,FALABELLA,1924,105404
384,OSTER,364,PLANCHAS,ESPECIALISTA,CUSCO,CUSCO,7/01/2018,PEDS,31663006,SIN MALL,1,ELEKTRA,99.9,106181
392,BOSCH,348,COCINAS,ESPECIALISTA,AREQUIPA,AREQUIPA,20/01/2019,LINEA BLANCA,31984649,SIN MALL,1,TIENDAS EFE,1699,106112
417,LG,336,TV,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,4/02/2018,ELECTRONICA,32483084,CC PARQUE LAMBRANI,1,ESTILOS,1598.99,106724
395,NEX,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,CERCADO DE LIMA,21/01/2018,PEDS,31189402,SIN MALL,2,METRO,79.9,106766
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,IQUITOS,IQUITOS,28/01/2018,LINEA BLANCA,31889154,SIN MALL,1,MARCIMEX,937,105582
416,INDURAMA,348,COCINAS,TIENDA DEPARTAMENTAL,PIURA,PIURA,11/02/2018,LINEA BLANCA,32173416,SIN MALL,1,OECHSLE,999,105702
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,UCAYALI,PUCALLPA,7/01/2018,LINEA BLANCA,31109738,SIN MALL,1,CARSA,1284.25,105023
417,LG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,COMAS,27/01/2019,ELECTRONICA,32288798,REAL PLAZA COMAS,1,PLAZA VEA,1799,106439
418,MABE,348,COCINAS,ESPECIALISTA,JUNIN,HUANCAYO,10/02/2019,LINEA BLANCA,31140985,SIN MALL,2,CARSA,1762.51,105832
385,PANASONIC,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,18/02/2018,ELECTRONICA,31828140,MEGA PLAZA INDEPENDENCIA,3,RIPLEY,329.95,106309
383,IMACO,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,SURCO,14/01/2018,PEDS,31315676,JOCKEY PLAZA,5,TOTTUS,75.16,105534
384,OSTER,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,SURCO,20/01/2019,PEDS,31201242,SIN MALL,1,WONG,298.98,106818
417,LG,336,TV,ESPECIALISTA,TRUJILLO,TRUJILLO,3/02/2019,ELECTRONICA,32032095,SIN MALL,3,CURACAO,1362.17,106646
389,THOMAS,373,MINI HORNOS,HIPERMERCADO,SUR CHICO,CAÑETE,13/01/2019,PEDS,31332665,SIN MALL,1,TOTTUS,399,105303
419,SAMSUNG,336,TV,ESPECIALISTA,LIMA METROPOLITANA,CARABAYLLO,13/01/2019,ELECTRONICA,32452861,SIN MALL,2,GALLO MAS GALLO,1886.82,106670
416,INDURAMA,348,COCINAS,HIPERMERCADO,CALLAO,CALLAO,10/02/2019,LINEA BLANCA,31418225,SIN MALL,1,TOTTUS,1399,106746
419,SAMSUNG,336,TV,ESPECIALISTA,AREQUIPA,CAMANA,4/02/2018,ELECTRONICA,31133087,SIN MALL,1,CARSA,2060.99,105159
383,IMACO,361,LICUADORAS,ESPECIALISTA,PIURA,PIURA,6/01/2019,PEDS,31665109,SIN MALL,2,ELEKTRA,99,105712
419,SAMSUNG,347,LAVADORAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,27/01/2019,LINEA BLANCA,32480404,SIN MALL,0,ESTILOS,0,106670
392,BOSCH,346,REFRIGERADORES,ESPECIALISTA,SUR CHICO,CAÑETE,6/01/2019,LINEA BLANCA,31666627,SIN MALL,1,ELEKTRA,1799,106604
390,WURDEN,372,HERVIDORES,HIPERMERCADO,AREQUIPA,AREQUIPA,3/02/2019,PEDS,31400871,MALL AVENTURA PLAZA AREQUIPA,1,TOTTUS,109.9,106592
453,PROLINK,337,AUDIO HOME SYS.,HIPERMERCADO,JUNIN,HUANCAYO,28/01/2018,ELECTRONICA,31364859,OPEN PLAZA HUANCAYO,1,TOTTUS,89,105682
389,THOMAS,361,LICUADORAS,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,13/01/2019,PEDS,31675423,SIN MALL,1,ELEKTRA,249,105046
384,OSTER,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,COMAS,10/02/2019,PEDS,31240476,SIN MALL,1,METRO,103.18,105365
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,JUNIN,HUANCAYO,7/01/2018,LINEA BLANCA,31910567,SIN MALL,1,CURACAO,1127.01,106052
419,SAMSUNG,336,TV,ESPECIALISTA,PIURA,PIURA,7/01/2018,ELECTRONICA,31876773,SIN MALL,1,MARCIMEX,1499,106398
433,AOC,336,TV,TIENDA DEPARTAMENTAL,TRUJILLO,TRUJILLO,13/01/2019,ELECTRONICA,27881452,MALL PLAZA TRUJILLO,2,PARIS S.A,999,106838
444,EPSON,360,MULTIFUNCIONAL,ESPECIALISTA,TRUJILLO,TRUJILLO,4/02/2018,COMPUTO,31130363,SIN MALL,4,CARSA,624.67,106329
392,BOSCH,348,COCINAS,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,18/02/2018,LINEA BLANCA,31427444,MEGA PLAZA INDEPENDENCIA,3,TOTTUS,999,106322
389,THOMAS,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,17/02/2019,PEDS,31255448,PLAZA NORTE,2,METRO,98.98,106873
996,ORIZON,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,SAN MARTIN DE PORRES,4/02/2018,LINEA BLANCA,32027582,SIN MALL,1,TIENDAS EFE,299,105503
383,IMACO,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,4/02/2018,PEDS,32303345,SIN MALL,1,PLAZA VEA,65.56,106379
384,OSTER,369,CAFETERAS,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,13/01/2019,PEDS,31182843,PLAZA NORTE,1,METRO,478.99,105086
384,OSTER,361,LICUADORAS,ESPECIALISTA,UCAYALI,PUCALLPA,28/01/2018,PEDS,31993504,SIN MALL,1,CURACAO,352.82,105348
